ID,Tweet,Sentiment,Time,Age,Country,Population -2020,Land Area (KmÂ²),Density (P/KmÂ²)
adf4f1ef86, experiencing unique winnipeg tradition known the social trying pace myself,positive,night,70-100,Kiribati,119449.0,810.0,147.0
42ce685a86,rosie vet routine shots bordatella,neutral,noon,60-70,Nepal,29136808.0,143350.0,203.0
189879e1f2,mmmmmm coffee,neutral,morning,0-20,Bosnia and Herzegovina,3280819.0,51000.0,64.0
e9b334b7c2,yes actually jam twitter traffic yesterday happen worry,positive,noon,21-30,Tunisia,11818619.0,155360.0,76.0
a0e7618e7a,ohhh really want see coraline seems really good,positive,morning,0-20,Eritrea,3546421.0,101000.0,35.0
151779dfad,ok exagerrated twitter bad guess,neutral,night,70-100,Comoros,869601.0,1861.0,467.0
b2c81f2c95,comp slo w,negative,night,70-100,Algeria,43851044.0,2381740.0,18.0
51b8bfea73,woke flat tire,neutral,noon,21-30,Armenia,2963243.0,28470.0,104.0
231d9f4985,still gutted man utd lost,negative,noon,21-30,Grenada,112523.0,340.0,331.0
e337f23744,definitely,positive,morning,46-60,Bahrain,1701575.0,760.0,2239.0
e4e71486e3,anyone needs help images let know convo forums link,positive,morning,0-20,Tajikistan,9537645.0,139960.0,68.0
c127eed38b,heard song purpose avenue q post reminds that,neutral,morning,0-20,Brunei,437479.0,5270.0,83.0
6eaf5e26a3,demi pretty bangs everything you look grown picture liked bangs,positive,night,70-100,Mexico,128932753.0,1943950.0,66.0
f0a7954ef0,migraine leg pain woe  go bed  flights stairs away happy mothers day,neutral,morning,0-20,Sri Lanka,21413249.0,62710.0,341.0
69d743f966,theres filmtv jobs especially wmids cant afford move away yet sorry missed ,negative,noon,60-70,Nepal,29136808.0,143350.0,203.0
69e63a9862,wanna go shopping get paid till next week,neutral,night,70-100,Australia,25499884.0,7682300.0,3.0
e8ad6d96b6,cant wait  days till happiness,positive,noon,60-70,Albania,2877797.0,27400.0,105.0
61cde7aa2c,dana found get take lunch now rather hour hello delivery ss,neutral,morning,46-60,Andorra,77265.0,470.0,164.0
bd46759770,bad day works stressfulbeen involved minor accident everythings ok far cut immediately,negative,morning,46-60,Saint Vincent and the Grenadines,110940.0,390.0,284.0
3199d57295,modded  cant send back red ring death sucks took weeks get mine back microsoft,negative,morning,46-60,Jamaica,2961167.0,10830.0,273.0
bdf4f21532,asomething pretty nvm,neutral,morning,46-60,Mongolia,3278290.0,1553560.0,2.0
c35f392086,uber bored atm blue shower watch house numbrs vid csi  csi ny  bones double    yay,positive,night,70-100,Lesotho,2142249.0,30360.0,71.0
9a17a2e90a,s right nowhate new england weather,negative,morning,46-60,Kuwait,4270571.0,17820.0,240.0
b13981be78,thanks tweetstats confirmed long suspected twitter keeping way late ht ,positive,morning,46-60,Papua New Guinea,8947024.0,452860.0,20.0
ab6f4afa8a, days till brighton,neutral,night,70-100,United Kingdom,67886011.0,241930.0,281.0
93eb6effbb,lao mein spanikopita haha would know,positive,night,31-45,Ecuador,17643054.0,248360.0,71.0
e1df6bc97b,somebody accidentely sleep  hours instead  cant hang work blows sorry _jones,negative,night,70-100,Brazil,212559417.0,8358140.0,25.0
0a3a00c98d,finally graduation school  im sick today,negative,noon,60-70,Cyprus,1207359.0,9240.0,131.0
c9819b6c74,_cullen thats nice hear love you best friend sister hug u,positive,night,31-45,North Macedonia,2083374.0,25220.0,83.0
c60e8d1ed6,less  hrs graduation going tonight celebrate,neutral,noon,60-70,Montenegro,628066.0,13450.0,47.0
84fc45d0c3,s right,positive,morning,0-20,Qatar,2881053.0,11610.0,248.0
180cff03d2,listening lily allens last album  quite good,positive,night,70-100,Djibouti,988000.0,23180.0,43.0
0461163b76,wishing could go town weekend,positive,morning,46-60,Sri Lanka,21413249.0,62710.0,341.0
356fce670b,wish could time xbox project tied,positive,morning,46-60,Philippines,109581078.0,298170.0,368.0
453c9e618b,thank follow friday love,positive,morning,0-20,Sao Tome and Principe,219159.0,960.0,228.0
3df92745c3,baby man  years old week today hes growing fast,neutral,noon,60-70,Cyprus,1207359.0,9240.0,131.0
b7aaeb853d,_ tried send direct message cant following,neutral,noon,60-70,Seychelles,98347.0,460.0,214.0
2a5fb4cc78,miss air canada centre andy frost,negative,night,31-45,Slovenia,2078938.0,20140.0,103.0
3b2eee645a,breaking daily build broke daily plan well,negative,morning,0-20,Sweden,10099265.0,410340.0,25.0
e96ef28e55,cankle sore,negative,morning,46-60,Dominica,71986.0,750.0,96.0
da86cad3e8,wish rollin ya,positive,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0
defcdff970, hours til im plane ahhh yay,positive,night,31-45,Gambia,2416668.0,10120.0,239.0
a732d0a8eb,nite nite twitts wish u happy sunday already major gift kidsmy bron  n  gift way tyg,positive,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
0c0563423e,miles im essex give plenty warning arrive time get least one free beers,neutral,night,31-45,Jordan,10203134.0,88780.0,115.0
3f8df1fed3,late nothin  do,neutral,morning,46-60,Jamaica,2961167.0,10830.0,273.0
3ca8c69ece,oh great hope blast there ,positive,morning,0-20,Ireland,4937786.0,68890.0,72.0
c881dc16e9,sitting waiting exam start,neutral,night,31-45,Netherlands,17134872.0,33720.0,508.0
a59290b2b8,listening lady gaga relatives left mothers day celebration,neutral,night,31-45,Honduras,9904607.0,111890.0,89.0
575e4a89fe,tts ridiculously sweet,positive,morning,46-60,Sweden,10099265.0,410340.0,25.0
53729a85b5,make enjoy,positive,noon,21-30,Montenegro,628066.0,13450.0,47.0
a881027b76,school like one thats vacation,neutral,night,31-45,Liechtenstein,38128.0,160.0,238.0
e99be33a06,cant wait come home miss bubba bad parents taking canada,neutral,morning,0-20,Benin,12123200.0,112760.0,108.0
c963a42282,hates untalented  mean talented friends,neutral,morning,46-60,Trinidad and Tobago,1399488.0,5130.0,273.0
cda2c56cef,know yet word hopeful though good stuff happening lately im getting excited,positive,morning,0-20,Indonesia,273523615.0,1811570.0,151.0
6a7d4dbb87,toast morning,neutral,night,31-45,Morocco,36910560.0,446300.0,83.0
018b4fb3d3,downed  live abalone sashimi  bottles sake fatherinlaw happy,positive,night,70-100,Marshall Islands,59190.0,180.0,329.0
807f07c403,getting little mowing grass evening fun,positive,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
1d064e7d30,happpy mothers day,positive,morning,0-20,Norway,5421241.0,365000.0,15.0
e92b03dc32,im hungry thirsty afraid go downstairs,negative,noon,21-30,Montenegro,628066.0,13450.0,47.0
0e27fc2ca9,_charlotte should another thrown im sure one american family,neutral,morning,46-60,Norway,5421241.0,365000.0,15.0
0f0956d920,sounds delicious,positive,night,70-100,Croatia,4105267.0,55960.0,73.0
650a7ee05c,omg one yesssss love danny song,positive,morning,0-20,Argentina,45195774.0,2736690.0,17.0
ac1bb1d544,please come minneapolisst paul area looked schedule see anything close anytime soon,neutral,night,70-100,Marshall Islands,59190.0,180.0,329.0
a185f0cc24,nice day looks like going rainjust getting excited taking photos get home,positive,morning,46-60,Serbia,8737371.0,87460.0,100.0
1a10ea492e,ed awake andy feel hot still sleeping,neutral,night,70-100,Canada,37742154.0,9093510.0,4.0
2cda933608,im going wknd sorry took forever respond realized twitter isnt txting ur updates,negative,noon,21-30,United Arab Emirates,9890402.0,83600.0,118.0
fc0c7d4636,nope travel wants pay it,neutral,night,70-100,Bahamas,393244.0,10010.0,39.0
2ce7dc985c,blah blah blah kidding dude ive never anyone offer stem cells haha,positive,noon,60-70,Denmark,5792202.0,42430.0,137.0
6037573743,exactly like in glasgow its bgt busier,neutral,morning,0-20,Kuwait,4270571.0,17820.0,240.0
1fd7e143ed,cant find tennis racket,neutral,night,70-100,Zimbabwe,14862924.0,386850.0,38.0
7223fdccc2,tikcets Ã£Ã¢Ã¢Â½eachbut want go,positive,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0
88dafec447,dashboard  modest mouse first modest mouse blip oyay bad  ,positive,noon,21-30,Bulgaria,6948445.0,108560.0,64.0
c4d2ced255,wish could spend last weekend high school student burbank everyone fly dc,positive,noon,21-30,Cameroon,26545863.0,472710.0,56.0
221cb70ba5,thats last night,neutral,noon,60-70,Seychelles,98347.0,460.0,214.0
73936be26e,_l unfortunately notmy work ties  whole summerbut theres eutour fallill there want rebound,neutral,night,31-45,Czechia (Czech Republic),10708981.0,77240.0,139.0
cde0fd9a5f,aww thanks bro glad got u active twitter,positive,noon,21-30,Lebanon,6825445.0,10230.0,667.0
8e7d9da4e2,two rooms packed cleaned three go,neutral,morning,46-60,Egypt,102334404.0,995450.0,103.0
8ba7a1720e,way short stack sway sway sway sway baby song,neutral,noon,60-70,Uruguay,3473730.0,175020.0,20.0
a30ac6968d,theres air,neutral,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
42475c6f02,watching final underbelly,neutral,night,70-100,Maldives,540544.0,300.0,1802.0
aea595ddd2,haha def __ rob bank could get swedish fishes world,neutral,morning,0-20,Yemen,29825964.0,527970.0,56.0
a46571fe12,congrats,positive,night,70-100,Russia,145934462.0,16376870.0,9.0
4d94cf4328,building websites,neutral,morning,0-20,Vanuatu,307145.0,12200.0,25.0
dc4fa42628,thats said like you too though going steady  though,neutral,noon,60-70,Tanzania,59734218.0,885800.0,67.0
7624520ec2,know,neutral,morning,46-60,Belarus,9449323.0,202910.0,47.0
5c879c9f2c,last night newport,neutral,morning,0-20,Guinea,13132795.0,246000.0,53.0
d9fdc463f9,disappointed human kind whats wrong world five girls garden innocently enjoying good weather,neutral,night,31-45,Ghana,31072940.0,227540.0,137.0
4bd78cb8d0,got outta work  frankies house,neutral,morning,46-60,Bosnia and Herzegovina,3280819.0,51000.0,64.0
41a86a9b67,need sleep,neutral,morning,0-20,Guinea,13132795.0,246000.0,53.0
0810fd23e2,_style like,positive,night,31-45,Monaco,39242.0,1.0,26337.0
de0c8b3657,still cant figure twitter thing out cant background pic stick cant seem change profile pic,negative,night,31-45,Morocco,36910560.0,446300.0,83.0
79852f9590,err think theyre like  bucks ticket cause d too expensive,negative,noon,60-70,Seychelles,98347.0,460.0,214.0
9f4bb12e13,still  im sick sick,negative,noon,21-30,Montenegro,628066.0,13450.0,47.0
37e1fe8e28,kept calling calling never got,negative,noon,60-70,Tanzania,59734218.0,885800.0,67.0
4da1ff6cb1,garden attacked bugs came inside,neutral,morning,46-60,Malawi,19129952.0,94280.0,203.0
c17769a4e3,,neutral,noon,21-30,Grenada,112523.0,340.0,331.0
825b7b092b,wilshire it stayed last year,neutral,noon,60-70,United Arab Emirates,9890402.0,83600.0,118.0
26ea6f59f0, much,neutral,noon,21-30,Samoa,198414.0,2830.0,70.0
ccce222da3,work mad blocking sites fun blocking facebook twitter  youtube,neutral,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
208cbe4682,dang burrito toaster strudlesp tease im still hungry,neutral,noon,60-70,South Sudan,11193725.0,610952.0,18.0
a33a55c643,im getting reactions stroking cat welts hands caught claws,neutral,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
dd05c1c3d8,need buy bluetooth device machine,neutral,morning,46-60,China,1439323776.0,9388211.0,153.0
3c687fb188,aaarrrgggghhh thing decribe feel rite now,negative,noon,60-70,Gabon,2225734.0,257670.0,9.0
5bb732ca71,hear full album preview todays webcast jonasnewsongs wayyy tune in,negative,morning,46-60,Sao Tome and Principe,219159.0,960.0,228.0
d172a626ff,awesome feels fulfilling doesn im gonna work soooo many people summer totally excited,positive,morning,0-20,Trinidad and Tobago,1399488.0,5130.0,273.0
7e6d76988f,day  boredom stuck head,negative,noon,60-70,Samoa,198414.0,2830.0,70.0
e1a776cf0b,moshing fall boy confetti bears falling sky,neutral,noon,60-70,Slovakia,5459642.0,48088.0,114.0
c3360c6bde,like brides sense humor wore wedding gown onceby accident shf,positive,night,31-45,Cabo Verde,555987.0,4030.0,138.0
e5909bf38b,see shave head love cut im glad shave it hairs pretty,positive,morning,46-60,Benin,12123200.0,112760.0,108.0
e5a6b6427e,bali wait,neutral,night,70-100,United Kingdom,67886011.0,241930.0,281.0
092f20d1b1,experiencing pain paginating aspnet listview controls,negative,night,70-100,Bolivia,11673021.0,1083300.0,11.0
0a763bb64c,_robert ha ages ago youre la right weather much better there,positive,noon,60-70,Iran,83992949.0,1630000.0,52.0
3a0e81d7de,loved sun today love black suit black top plus  trainstubes get meeting back need shop summer,positive,night,70-100,Vietnam,97338579.0,310070.0,314.0
39c477c98e,cant believe weekend already time go nice day fam today mum good day too,positive,noon,60-70,Fiji,896445.0,18270.0,49.0
a634e00b45,little time rio de janeiro forgive babelfish,neutral,morning,0-20,United States of America,331002651.0,9147420.0,36.0
f5dd093435, fantastic,positive,night,70-100,Thailand,69799978.0,510890.0,137.0
41e35b7e5a,love electro house,positive,night,31-45,Bahamas,393244.0,10010.0,39.0
f5c573691b,exam am  slept  hours last night,neutral,night,70-100,Jordan,10203134.0,88780.0,115.0
0dbaca8e07,goood,positive,night,31-45,Jordan,10203134.0,88780.0,115.0
55a69c1bfe,yeah come barcelona fans concert come barcelona jessi te quiero,neutral,noon,21-30,Denmark,5792202.0,42430.0,137.0
aa680a5580,nice got indexed want unload need few,positive,night,31-45,Kiribati,119449.0,810.0,147.0
412f8c4fc1,headaches suck especially stress related ones used get lot ,neutral,night,70-100,Slovenia,2078938.0,20140.0,103.0
b5bcb25458,oh mix khichadi seems ready  time lunch ,neutral,night,70-100,Equatorial Guinea,1402985.0,28050.0,50.0
cdd32ab588,mothers day breakfast over getting back work now back rails,neutral,morning,0-20,Georgia,3989167.0,69490.0,57.0
4d8b3a54c0,throat hurts bad tonight going fun,neutral,night,70-100,Kiribati,119449.0,810.0,147.0
19167fd6e7,goodnight loveee attend extra classes school tmrw urgh,positive,noon,60-70,Togo,8278724.0,54390.0,152.0
f3117413cc,agree you,positive,night,70-100,Senegal,16743927.0,192530.0,87.0
e5f9eb06bc,frown lil aussie still love you muah,positive,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
718fadb8ce,know stormy outside hair looks cute today hahah,positive,night,31-45,Monaco,39242.0,1.0,26337.0
a3c7a436dc,following let dm,neutral,noon,21-30,Montenegro,628066.0,13450.0,47.0
a0e2fdc0e2,june th sat,neutral,night,31-45,Guatemala,17915568.0,107160.0,167.0
c251de9d23,urban think fail chai latte good,negative,noon,60-70,Colombia,50882891.0,1109500.0,46.0
b973c046be,really wants go see script ny august one go,negative,morning,46-60,Yemen,29825964.0,527970.0,56.0
0e26aab293,im sorrydeep breaths started program called panicawayit worked wonders,neutral,night,70-100,Madagascar,27691018.0,581795.0,48.0
90491300b6,gleneagles champagne receptionscant beat it im alone tea rubbish ive housework,negative,night,31-45,Bahamas,393244.0,10010.0,39.0
5310603095,_illustrated too hard argue w cause makes great points cant wrap heart around one,neutral,night,70-100,Saint Lucia,183627.0,610.0,301.0
3fa8b56288,know star wars day today may th you,neutral,night,70-100,Panama,4314767.0,74340.0,58.0
b092dea94f,annoying gear it ill take hands,negative,morning,0-20,New Zealand,4822233.0,263310.0,18.0
80de77311a,think bead crumb navigation return new fusion studios really miss top item,negative,noon,60-70,Lebanon,6825445.0,10230.0,667.0
915c66ead8,acsvxdcbgfn soccer now shall see young phoebe d want dressed though,negative,noon,21-30,Armenia,2963243.0,28470.0,104.0
c029d4a557,s plans go followed ok,neutral,morning,0-20,Georgia,3989167.0,69490.0,57.0
c49b181a9c,need sleep whole day recover birthday im getting old,neutral,noon,60-70,Belgium,11589623.0,30280.0,383.0
f1c4da2a2e,say hello marina green  participate barcelona weeken,negative,noon,60-70,Fiji,896445.0,18270.0,49.0
5ad2a2d630,want hurt,positive,night,31-45,Sierra Leone,7976983.0,72180.0,111.0
296d8e6ed7,good luck haha loved character bring on win movie,positive,morning,46-60,Jamaica,2961167.0,10830.0,273.0
ae682c333a,well pouring here rly rly wet,negative,night,70-100,San Marino,33931.0,60.0,566.0
b4de84c30d,times like miss manila im feeling lately,negative,night,31-45,Ecuador,17643054.0,248360.0,71.0
ee5696f28f,yippee darling girls love sooooo much thrilled found other,positive,night,31-45,Bolivia,11673021.0,1083300.0,11.0
88d8e96213,wow beautiful picture wayi straightjust wanted let know bella,positive,night,31-45,Guatemala,17915568.0,107160.0,167.0
f01932eb73,interesting type bike get  bike company followers download gets  companies amused say keyword,positive,morning,0-20,Argentina,45195774.0,2736690.0,17.0
a0aa67248d,omg dad called johny come lately haha im slow haha,neutral,noon,21-30,Saudi Arabia,34813871.0,2149690.0,16.0
e965e50c60,hair dresser passed away yesterday breast cancer greatest hair dresser id ever to,neutral,night,31-45,Namibia,2540905.0,823000.0,3.0
0b8c02f820,spent much today tube journeys always take soo long braces thursdayyy,negative,noon,60-70,Sudan,43849260.0,1765048.0,25.0
766edb2b9f,smile,positive,night,31-45,Saint Lucia,183627.0,610.0,301.0
c0bdf1370c,sorta needs somehow forget e la practically ethics exam selfimposed revision time,neutral,noon,60-70,Azerbaijan,10139177.0,82658.0,123.0
35f393a245,wow really missin family today baddd,negative,noon,60-70,Iceland,341243.0,100250.0,3.0
